Feature,Id,x,y
Aq,198,267604.6984,2771743.754
Aq,199,265080.6672,2774608.82
Aq,200,269210.2238,2771492.249
Aq,201,268645.407,2772523.57
Aq,202,263101.065,2776265.83
Aq,203,267787.5898,2772940.804
Aq,204,265385.7535,2776137.304
Aq,205,271042.2486,2779171
Aq,206,265020.8836,2774401.857
Aq,207,265353.4849,2776141.453
Aq,208,265266.8638,2776298.095
Aq,209,269221.8553,2775047.277
Aq,210,262673.8603,2776407.068
Aq,211,263326.4842,2776653.596
Aq,212,262737.7174,2776448.232
Aq,213,271299.3776,2777476.795
Aq,214,269599.2609,2771861.278
Aq,215,271040.2121,2779232.965
Aq,216,262773.0518,2776531.746
Aq,217,265948.7638,2772422.023
Aq,218,264296.9858,2773956.3
Aq,219,270772.3338,2779187.804
Aq,220,271029.4147,2779186.012
Aq,221,271617.0554,2778331.725
Aq,222,263704.7455,2772577.591
Aq,223,268217.1341,2771114.66
Aq,224,268941.3196,2774215.217
Aq,225,265472.8672,2776322.237
Aq,226,262682.7404,2776386.41
Aq,227,268373.2929,2774187.442
Aq,228,268032.0927,2771648.131
Aq,229,268953.0789,2774272.933
Aq,230,265614.0269,2773605.123
Aq,231,264756.9522,2773164.154
Aq,232,269017.7427,2774998.737
Aq,233,269512.3009,2772367.282
Aq,234,267455.1663,2773002.903
Aq,235,264111.7212,2773975.78
Aq,236,265150.22,2772073.448
Aq,237,269466.036,2772911.068
Aq,238,265541.0694,2774020.248
Aq,239,266855.8376,2772408.82
Aq,240,268727.3366,2770995.25
Aq,241,269433.044,2770912.506
Aq,242,262836.7575,2775723.802
Aq,243,268991.1845,2772294.083
Aq,244,265158.9208,2777361.485
Aq,245,269008.705,2774692.616
Aq,246,269121.8863,2771825.169
Aq,247,267624.4772,2772000.656
Aq,248,263250.7706,2774067.853
Aq,249,271364.7002,2777469.779
Aq,250,266625.2416,2771895.533
Aq,251,269056.6673,2770656.136
Aq,252,269362.4279,2771656.658
Aq,253,268212.9978,2771370.065
Aq,254,268463.6,2774562.359
Aq,255,264564.301,2778461.19
Aq,256,269182.0976,2771514.284
Aq,257,265592.0353,2776624.989
Aq,258,267655.763,2771938.191
Aq,259,263147.4702,2776233.316
Aq,260,269442.3881,2770918.478
Aq,261,267466.6562,2770693.69
Aq,262,270619.6168,2778439.386
Aq,263,269297.1137,2772485.903
Aq,264,265411.9435,2776227.322
Aq,265,262964.0863,2772815.768
Aq,266,263214.0407,2774170.164
Aq,267,264941.9589,2777593.726
Aq,268,262796.6944,2775722.597
Aq,269,268814.3896,2771359.867
Aq,270,269424.3344,2770898.491
Aq,271,263698.2997,2774339.32
Aq,272,267135.4611,2773403.833
Aq,273,263856.6975,2774725.298
Aq,274,263172.37,2774298.348
Aq,275,271652.8235,2778307.029
Aq,276,265945.2002,2772887.74
Aq,277,268336.945,2774359.693
Aq,278,267413.6632,2771968.737
Aq,279,268613.5312,2771597.467
Aq,280,265084.4858,2774651.664
Aq,281,262381.4958,2776464.799
Aq,282,268650.625,2771150.215
Aq,283,265240.5111,2777136.865
Aq,284,262214.8331,2775518.61
Aq,285,268572.5992,2773271.151
Aq,286,270944.8956,2779103.944
Aq,287,265576.8749,2773639.159
Aq,288,268916.4443,2771063.914
Aq,289,267897.0413,2772855.45
Aq,290,267514.392,2771868.31
Aq,291,269441.1613,2770891.443
Aq,292,267228.5007,2775109.286
Aq,293,269273.0959,2771429.678
Aq,294,268137.4914,2772728.766
Aq,295,268212.6,2773749.466
Aq,296,265796.8729,2772188.314
Aq,297,266593.7147,2771898.609
Aq,298,267064.2328,2774058.19
Aq,299,265406.4829,2775597.095
Aq,300,267926.4501,2771776.96
Aq,301,268647.9043,2772171.175
Aq,302,264105.4475,2773434.976
Aq,303,267553.2447,2772792.608
Aq,304,268304.4157,2771764.197
Aq,305,267997.1803,2771859.883
Aq,306,272354.3757,2780069.273
Aq,307,266919.3775,2772386.174
Aq,308,269067.4383,2773295.315
Aq,309,262380.5196,2776452.978
Aq,310,271008.8682,2779062.919
Aq,311,262782.1122,2775725.387
Aq,312,268952.8499,2774441.187
Aq,313,269508.3532,2771951.165
Aq,314,262527.3423,2776306.257
Aq,315,270957.0928,2779051.108
Aq,316,269521.3852,2770852.677
Aq,317,267730.8652,2774222.679
Aq,318,269138.5624,2771900.346
Aq,319,267362.7624,2771874.487
Aq,320,270663.0728,2777683.012
Aq,321,263282.2755,2774196.881
Aq,322,265623.9849,2773601.993
Aq,323,262723.3537,2776419.312
Aq,324,268130.2376,2771123.111
Aq,325,268348.1063,2771797.064
Aq,326,269372.2422,2770915.435
Aq,327,264605.9773,2774233.784
Aq,328,267410.2923,2772222.862
Aq,329,267633.7648,2771641.379
Aq,330,263074.9534,2776314.056
Aq,331,264337.2896,2773882.045
Aq,332,264966.8444,2774483.534
Aq,333,268532.8323,2770699.248
Aq,334,264940.2478,2778386.418
Aq,335,267180.1544,2773450.418
Aq,336,265351.5905,2776165.583
Aq,337,265210.9728,2776093.178
Aq,338,268573.216,2772172.441
Aq,339,267503.9611,2771888.991
Aq,340,268505.2148,2773112.499
Aq,341,267377.329,2770830.911
Aq,342,265015.2542,2777736.408
Aq,343,267405.3526,2771526.267
Aq,344,262693.0346,2776402.718
Aq,345,265570.9394,2776472.951
Aq,346,271675.9405,2778308.332
Aq,347,271209.0711,2778196.115
Aq,348,265365.1936,2776105.952
Aq,349,267180.0967,2773447.037
Aq,350,269227.2974,2773184.812
Aq,351,267370.3661,2770829.128
Aq,352,265138.7233,2776547.402
Aq,353,263256.2796,2774252.079
Aq,354,262798.8228,2776287.154
Aq,355,268980.1836,2772690.586
Aq,356,267586.6103,2771721.868
Aq,357,269539.7972,2771669.514
Aq,358,268453.6951,2770756.603
Aq,359,270977.4078,2779068.944
Aq,360,269338.9742,2770633.187
Aq,361,268564.3227,2770602.964
Aq,362,265463.8395,2772305.428
Aq,363,271100.8872,2778217.802
Aq,364,269064.3458,2773203.633
Aq,365,269446.2083,2771783.12
Aq,366,265319.6389,2776277.528
Aq,367,265485.5253,2776341.889
Aq,368,271016.5391,2779061.31
Aq,369,270653.9114,2778418.728
Aq,370,268916.2586,2771735.435
Aq,371,271625.0852,2778305.592
Aq,372,265052.5429,2774630.231
Aq,373,271666.2225,2778325.616
Aq,374,268455.1743,2770752.984
Aq,375,269347.206,2772442.148
Aq,376,265047.6761,2774615.941
Aq,377,265900.2131,2773138.567
Aq,378,262740.7155,2775736.043
Aq,379,268030.9804,2771446.714
Aq,380,268360.3318,2773787.116
Aq,381,268142.384,2771838.181
Aq,382,269058.029,2771374.132
Aq,383,269555.666,2771788.246
Aq,384,265555.0172,2776576.798
Aq,385,270832.3624,2778455.459
Aq,386,269406.6502,2771949.078
Aq,387,267069.7856,2772624.57
Aq,388,264164.8136,2773483.2
Aq,389,266065.2137,2773104.453
Aq,390,266726.713,2773955.737
Aq,391,264335.2026,2773894.975
Aq,392,269081.6452,2774907.188
Aq,393,264441.9988,2777221.465
Aq,394,267786.5113,2771700.711
Aq,395,267618.6631,2772292.446
Aq,396,263126.5852,2776272.15
Aq,397,268992.696,2773247.543
Aq,398,271062.1037,2778200.488
Aq,399,269021.0821,2772604.289
Aq,400,267271.0026,2773945.168
Aq,401,262196.1923,2775553.602
Aq,402,263149.0593,2776280.426
Aq,403,265316.9197,2776030.265
Aq,404,267370.6217,2770844.131
Aq,405,268420.8194,2771361.465
Aq,406,271061.808,2779189.694
Aq,407,266031.677,2773124.898
Aq,408,265026.5393,2774506.602
Aq,409,265105.0915,2774596.14
Aq,410,265086.1724,2777562.913
Aq,411,265490.2602,2776348.571
Aq,412,268052.2428,2771338.131
Aq,413,268529.0328,2770929.493
Aq,414,265330.7285,2776206.103
Aq,415,265954.9828,2772290.654
Aq,416,265011.4771,2774526.308
Aq,417,270673.0428,2777680.731
Aq,418,268817.3554,2772580.685
Aq,419,271161.1992,2778370.875
Aq,420,271094.5433,2778252.573
Aq,421,271043.4975,2778192.769
Aq,422,262611.674,2776859.447
Aq,423,271641.9814,2778303.195
Aq,424,267330.1711,2770414.046
Aq,425,269433.044,2770912.506
Aq,426,265458.2798,2773326.039
Aq,427,262805.6709,2775707.433
Aq,428,265001.7455,2774676.552
Aq,429,266489.8922,2772358.007
Aq,430,270913.1293,2779091.797
Aq,431,265521.7726,2772852.948
Aq,432,267102.5296,2771880.616
Aq,433,268476.0117,2771436.622
Aq,434,265042.6972,2774684.513
Aq,435,263147.1097,2776566.878
Aq,436,265943.8706,2772900.023
Aq,437,267705.8538,2770853.43
Aq,438,270542.4477,2779158.916
Aq,439,267466.2529,2771529.246
Aq,440,267984.1183,2771635.207
Aq,441,267192.3673,2773895.147
Aq,442,266130.1514,2773073.748
Aq,443,270916.7033,2779075.461
Aq,444,264811.7856,2778570.843
Aq,445,265543.1044,2772346.341
Aq,446,265359.0641,2773333.875
Aq,447,269643.189,2770949.964
Aq,448,263690.7109,2773768.098
Aq,449,265023.8556,2777744.081
Aq,450,267565.5363,2771072.262
Aq,451,262719.5669,2776467.149
Aq,452,270704.3069,2778439.861
Aq,453,269262.6815,2772453.723
Aq,454,263076.7223,2776194.384
Aq,455,267330.1711,2770414.046
Aq,456,271016.5391,2779061.31
Aq,457,262597.8411,2777037.67
Aq,458,267730.8652,2774222.679
Aq,459,265002.6152,2777539.412
Aq,460,262719.5669,2776467.149
Aq,461,268252.9279,2771952.557
Aq,462,263096.7842,2774247.451
Aq,463,269058.8312,2771376.021
Aq,464,267271.0026,2773945.168
Aq,465,266031.677,2773124.898
Aq,466,268868.066,2773800.695
Aq,467,270686.2064,2778005.17
Aq,468,267373.6907,2771159.867
Aq,469,268891.1528,2772617.903
Aq,470,269441.1613,2770891.443
Aq,471,265569.2194,2773641.827
Aq,472,263691.0542,2772587.552
Aq,473,265566.2197,2773646.529
Aq,474,268953.0789,2774272.933
Aq,475,265388.9471,2776188.613
Aq,476,269433.044,2770912.506
Aq,477,266489.8922,2772358.007
Aq,478,263172.3957,2774299.828
Aq,479,264335.2026,2773894.975
Aq,480,269137.6494,2771891.906
Aq,481,270542.4477,2779158.916
Aq,482,267455.1663,2773002.903
Aq,483,267788.5025,2772541.932
Aq,484,266855.8376,2772408.82
Aq,485,268916.2586,2771735.435
Aq,486,271120.2068,2778359.516
Aq,487,267453.3215,2771945.655
Aq,488,269056.83,2770711.301
Aq,489,268284.0699,2773876.553
Aq,490,265041.0738,2774679.679
Aq,491,272400.2459,2780280.505
Aq,492,262798.8228,2776287.154
Aq,493,265210.9728,2776093.178
Aq,494,265796.8729,2772188.314
Aq,495,267730.9858,2774048.93
Aq,496,270622.4923,2778427.289
Aq,497,263954.5208,2774726.563
Aq,498,267410.2923,2772222.862
Aq,499,267118.5517,2773405.813
Aq,500,267332.5606,2770418.656
Aq,501,264941.9589,2777593.726
Aq,502,264953.249,2774498.987
Aq,503,272354.3757,2780069.273
Aq,504,267465.1431,2773000.83
Aq,505,265555.0099,2776576.376
Aq,506,267589.868,2775257.421
Aq,507,267570.4003,2771584.119
Aq,508,265353.5833,2776057.747
Aq,509,264820.9226,2778564.978
Aq,510,266593.7147,2771898.609
Aq,511,268444.1569,2771375.02
Aq,512,270977.4078,2779068.944
Aq,513,268871.9053,2773981.773
Aq,514,270942.6437,2779107.364
Aq,515,268061.5027,2771021.764
Aq,516,264558.5911,2774076.281
Aq,517,268213.2875,2771114.937
Aq,518,264512.0674,2777310.722
Aq,519,265138.7233,2776547.402
Aq,520,267405.3526,2771526.267
Aq,521,267069.7856,2772624.57
Aq,522,269069.064,2773300.361
Aq,523,271048.8849,2778192.679
Aq,524,267618.6631,2772292.446
Aq,525,269347.206,2772442.148
Aq,526,271154.6781,2778532.469
Aq,527,262794.491,2776524.819
Aq,528,270704.3069,2778439.861
Aq,529,269651.6062,2770718.375
Aq,530,269512.3009,2772367.282
Aq,531,268645.407,2772523.57
Aq,532,265388.1247,2776140.857
Aq,533,265614.0269,2773605.123
Aq,534,262673.8603,2776407.068
Aq,535,264441.9988,2777221.465
Aq,536,268532.8323,2770699.248
Aq,537,263250.7706,2774067.853
Aq,538,263305.4828,2774247.209
Aq,539,262702.8525,2776524.302
Aq,540,268052.2428,2771338.131
Aq,541,271043.4975,2778192.769
Aq,542,269463.4488,2771663.828
Aq,543,270913.1293,2779091.797
Aq,544,265945.2002,2772887.74
Aq,545,268030.9804,2771446.714
Aq,546,267481.2528,2771324.594
Aq,547,268898.9164,2771211.534
Aq,548,271328.8273,2778359.18
Aq,549,262863.8331,2773783.086
Aq,550,268727.3366,2770995.25
Aq,551,267645.9473,2771949.772
Aq,552,263315.6124,2774254.008
Aq,553,271017.4438,2779069.327
Aq,554,269406.6502,2771949.078
Aq,555,263074.9534,2776314.056
Aq,556,267984.0377,2770905.348
Aq,557,265479.5919,2772146.415
Aq,558,269372.2422,2770915.435
Aq,559,265042.6972,2774684.513
Aq,560,265047.596,2774611.292
Aq,561,269514.5725,2770859.767
Aq,562,264788.9767,2778542.913
Aq,563,271094.5433,2778252.573
Aq,564,268047.003,2771664.364
Aq,565,265944.0772,2772912.068
Aq,566,264966.8444,2774483.534
Aq,567,267102.5296,2771880.616
Aq,568,269056.6673,2770656.136
Aq,569,266101.8956,2772908.093
Aq,570,263154.6495,2776380.522
Aq,571,269046.6663,2770884.583
Aq,572,265025.993,2774474.905
Aq,573,265012.5584,2777758.649
Aq,574,265076.2175,2777566.044
Aq,575,265266.8638,2776298.095
Aq,576,271015.8459,2778150.749
Aq,577,265943.8706,2772900.023
Aq,578,268348.1063,2771797.064
Aq,579,265056.0616,2774700.347
Aq,580,265543.1044,2772346.341
Aq,581,265351.818,2776134.084
Aq,582,265052.5429,2774630.231
Aq,583,271672.4792,2778285.563
Aq,584,269318.0106,2771443.926
Aq,585,268938.3333,2774220.763
Aq,586,265572.9636,2773635.633
Aq,587,269154.2877,2771509.47
Aq,588,263147.4702,2776233.316
Aq,589,267623.6676,2771998.344
Aq,590,270832.3624,2778455.459
Aq,591,267795.1161,2773020.997
Aq,592,268360.3318,2773787.116
Aq,593,267821.8669,2771152.871
Aq,594,269124.2356,2771508.711
Aq,595,271863.1681,2778960.64
Aq,596,268874.7012,2770873.12
Aq,597,269332.1054,2772004.448
Aq,598,269539.7972,2771669.514
Aq,599,268142.384,2771838.181
Aq,600,265376.3942,2776175.09
Aq,601,265115.9342,2775761.477
Aq,602,265011.4771,2774526.308
Aq,603,267370.3661,2770829.128
Aq,604,265080.6672,2774608.82
Aq,605,268453.6951,2770756.603
Aq,606,264337.2896,2773882.045
Aq,607,269599.2609,2771861.278
Aq,608,270663.0728,2777683.012
Aq,609,269329.2554,2775523.787
Aq,610,269555.666,2771788.246
Aq,611,262549.5554,2776432.064
Aq,612,267737.2973,2771524.419
Aq,613,271868.3048,2779771.991
Aq,614,263856.6975,2774725.298
Aq,615,265534.4833,2776412.702
Aq,616,264105.4475,2773434.976
Aq,617,265472.8672,2776322.237
Aq,618,264979.1378,2777517.412
Aq,619,267370.6217,2770844.131
Aq,620,266149.2985,2773067.501
Aq,621,263282.2755,2774196.881
Aq,622,271637.5232,2778312.781
Aq,623,263126.5852,2776272.15
Aq,624,268960.6775,2774539.553
Aq,625,267580.6829,2773860.411
Aq,626,263232.7001,2776883.938
Aq,627,269264.2679,2772456.444
Aq,628,269253.573,2771596.144
Aq,629,265524.0229,2773566.298
Aq,630,262214.8331,2775518.61
Aq,631,265422.0637,2772205.109
Aq,632,271065.2355,2778203.606
Aq,633,267586.6103,2771721.868
Aq,634,267514.392,2771868.31
Aq,635,265158.9208,2777361.485
Aq,636,269540.2685,2771149.964
Aq,637,269046.6627,2770884.372
Aq,638,268137.4914,2772728.766
Aq,639,267975.5234,2771718.633
Aq,640,262964.0863,2772815.768
Aq,641,270700.4381,2778393.002
Aq,642,267192.3673,2773895.147
Aq,643,264164.8136,2773483.2
Aq,644,270957.0928,2779051.108
Aq,645,267385.0969,2773229.631
Aq,646,265592.0353,2776624.989
Aq,647,269338.9742,2770633.187
Aq,648,271700.9087,2777410.028
Aq,649,262406.6296,2776493.108
Aq,650,269182.0976,2771514.284
Aq,651,265314.8786,2772556.143
Aq,652,264945.1581,2777511.445
Aq,653,268865.8658,2770851.71
Aq,654,265406.4829,2775597.095
Aq,655,267789.1702,2770589.069
Aq,656,262196.1923,2775553.602
Aq,657,267774.02,2771147.555
Aq,658,267789.3756,2771687.98
Aq,659,267655.763,2771938.191
Aq,660,269017.7427,2774998.737
Aq,661,265084.4858,2774651.664
Aq,662,264296.9858,2773956.3
Aq,663,269294.121,2771033.007
Aq,664,267942.5866,2771548.195
Aq,665,268080.5735,2771781.527
Aq,666,263188.6661,2774305.464
Aq,667,267481.9915,2771503.613
Aq,668,267604.6984,2771743.754
Aq,669,267377.329,2770830.911
Aq,670,265418.8601,2772153.166
Aq,671,265351.5905,2776165.583
Aq,672,271062.1037,2778200.488
Aq,673,269580.3917,2775257.23
Aq,674,263062.6389,2775295.847
Aq,675,263734.2682,2772191.952
Aq,676,262611.674,2776859.447
Aq,677,265463.8395,2772305.428
Aq,678,268615.0676,2771597.23
Aq,679,265908.6244,2773135.041
Aq,680,269140.064,2774400.815
Aq,681,271150.4148,2778278.9
Aq,682,265210.9728,2776093.178
Aq,683,267834.9047,2771828.823
Aq,684,264111.7212,2773975.78
Aq,685,268650.625,2771150.215
Aq,686,269506.715,2770850.599
Aq,687,269021.0821,2772604.289
Aq,688,267842.2157,2771851.104
Aq,689,262667.006,2776411.415
Aq,690,269457.4833,2772359.33
Aq,691,265613.8816,2773596.671
Aq,692,267521.1654,2772763.14
Aq,693,271029.4147,2779186.012
Aq,694,266241.6047,2773060.846
Aq,695,268926.3125,2774102.177
Aq,696,263489.0513,2773108.715
Aq,697,269643.189,2770949.964
Aq,698,269329.2626,2775524.21
Aq,699,263698.2997,2774339.32
Aq,700,267202.803,2773468.843
Aq,701,264911.6999,2777491.097
Aq,702,268480.5207,2771429.993
Aq,703,263298.8614,2774220.69
Aq,704,268455.1743,2770752.984
Aq,705,268212.9978,2771370.065
Aq,706,268866.5142,2770844.513
Aq,707,265411.9435,2776227.322
Aq,708,269300.5616,2771596.406
Aq,709,262396.4531,2776483.562
Aq,710,263849.9591,2774736.406
Aq,711,271960.8368,2778863.043
Aq,712,267821.5245,2774572.011
Aq,713,264811.7856,2778570.843
Aq,714,268498.434,2771623.304
Aq,715,265316.9197,2776030.265
Aq,716,267362.7624,2771874.487
Aq,717,268463.6,2774562.359
Aq,718,268761.2774,2772680.133
Aq,719,271100.8872,2778217.802
Aq,720,269064.378,2773205.535
Aq,721,270653.9114,2778418.728
Aq,722,265723.6984,2773354.24
Aq,723,266625.2416,2771895.533
Aq,724,269098.8688,2774742.028
Aq,725,262527.3423,2776306.257
Aq,726,262642.3181,2776408.675
Aq,727,271607.7526,2778327.865
Aq,728,265353.4849,2776141.453
Aq,729,268463.6072,2774562.782
Aq,730,267385.0729,2770833.316
Aq,731,269466.036,2772911.068
Aq,732,266712.0832,2772875.239
Aq,733,269433.044,2770912.506
Aq,734,265948.7638,2772422.023
Aq,735,267976.4231,2771590.316
Aq,736,263643.3899,2772548.216
Aq,737,265150.22,2772073.448
Aq,738,270688.9531,2778031.122
Aq,739,267416.4471,2772132.079
Aq,740,264756.9522,2773164.154
Aq,741,271027.6606,2778166.615
Aq,742,269371.4044,2770911.433
Aq,743,267705.8538,2770853.43
Aq,744,262723.3537,2776419.312
Aq,745,262698.6512,2776415.726
Aq,746,269008.705,2774692.616
Aq,747,267612.1274,2771139.53
Aq,748,269540.5164,2770982.134
Aq,749,268602.9336,2773243.37
Aq,750,269323.7981,2771376.191
Aq,751,267786.5113,2771700.711
Aq,752,263691.2578,2774777.204
Aq,753,268765.557,2772705.425
Aq,754,268028.4816,2775013.212
Aq,755,264605.9773,2774233.784
Aq,756,264713.3656,2778800.62
Aq,757,265047.6761,2774615.941
Aq,758,263749.8237,2773312.614
Aq,759,262836.7575,2775723.802
Aq,760,266562.3546,2772811.852
Aq,761,267708.2035,2770855.716
Aq,762,271878.4322,2778952.775
Aq,763,263149.0593,2776280.426
Aq,764,262398.7809,2776484.578
Aq,765,263887.282,2774757.109
Aq,766,267462.8202,2770694.601
Aq,767,271073.8522,2778258.205
Aq,768,268857.3308,2770848.05
Aq,769,262381.4958,2776464.799
Aq,770,269448.5218,2771783.292
Aq,771,268300.8275,2771779.688
Aq,772,269242.4729,2773216.894
Aq,773,267897.0413,2772855.45
Aq,774,267842.2157,2771851.104
Aq,775,268647.9043,2772171.175
Aq,776,267697.2563,2771977.645
Aq,777,264348.5357,2773908.906
Aq,778,269121.8863,2771825.169
Aq,779,265448.7721,2773355.372
Aq,780,269433.044,2770912.506
Aq,781,269012.218,2772262.656
Aq,782,266993.3833,2771803.638
Aq,783,263101.065,2776265.83
Aq,784,267649.2982,2771648.935
Aq,785,268980.1836,2772690.586
Aq,786,269508.3532,2771951.165
Aq,787,267402.7126,2770874.021
Aq,788,269543.4102,2771792.258
Aq,789,267988.1193,2771644.017
Aq,790,268976.1425,2774588.751
Aq,791,265815.916,2772175.939
Aq,792,267997.1803,2771859.883
Aq,793,271364.7002,2777469.779
Aq,794,262380.5196,2776452.978
Aq,795,265463.3566,2772098.078
Aq,796,265392.6815,2776137.185
Aq,797,267771.8799,2771791.426
Aq,798,262720.1311,2776411.124
Aq,799,269064.3458,2773203.633
Aq,800,267565.5363,2771072.262
Aq,801,265455.7546,2772193.539
Aq,802,263172.37,2774298.348
Aq,803,269902.6132,2776463.562
Aq,804,265485.5253,2776341.889
Aq,805,270772.3338,2779187.804
Aq,806,270944.8956,2779103.944
Aq,807,264518.2191,2777354.794
Aq,808,269569.7576,2771482.37
Aq,809,265583.601,2772013.576
Aq,810,267489.089,2770970.626
Aq,811,269081.6452,2774907.188
Aq,812,265052.079,2774647.995
Aq,813,269294.121,2771033.007
Aq,814,270673.0428,2777680.731
Aq,815,265745.6613,2773915.484
Aq,816,267473.5313,2772182.469
Aq,817,262783.4017,2775710.991
Aq,818,269249.4161,2771486.937
Aq,819,265250.4615,2772035.156
Aq,820,267702.6307,2771026.175
Aq,821,267228.5007,2775109.286
Aq,822,265382.0573,2776235.657
Aq,823,265177.6286,2777285.49
Aq,824,264884.3091,2774431.056
Aq,825,266726.713,2773955.737
Aq,826,271040.2121,2779232.965
Aq,827,268002.4089,2773435.561
Aq,828,262672.9911,2776401.376
Aq,829,262740.7155,2775736.043
Aq,830,265521.7726,2772852.948
Aq,831,270916.7033,2779075.461
Aq,832,263862.8502,2774057.874
Aq,833,264914.8298,2777494.002
Aq,834,268336.945,2774359.693
Aq,835,270600.1196,2779292.163
Aq,836,265970.2629,2772283.417
Aq,837,269182.0976,2771514.284
Aq,838,267461.1648,2771501.854
Aq,839,268564.3227,2770602.964
Aq,840,266922.5548,2772391.827
Aq,841,268814.3896,2771359.867
Aq,842,267787.7371,2772994.701
Aq,843,265541.0694,2774020.248
Aq,844,269442.3881,2770918.478
Aq,845,267553.2447,2772792.608
Aq,846,262693.0346,2776402.718
Aq,847,269242.6931,2771180.355
Aq,848,265043.9069,2774620.657
Aq,849,264907.4449,2772466.981
Aq,850,271625.0852,2778305.592
Aq,851,268817.3554,2772580.685
Aq,852,266654.7451,2774025.453
Aq,853,268530.4089,2773008.712
Aq,854,267064.2328,2774058.19
Aq,855,267844.7493,2772905.378
Aq,856,269146.118,2771618.463
Aq,857,270942.371,2777856.071
Aq,858,265330.7285,2776206.103
Aq,859,262805.6709,2775707.433
Aq,860,263837.7138,2772160.991
Aq,861,267281.852,2783942.729
Aq,862,265020.8836,2774401.857
Aq,863,266072.1395,2773104.123
Aq,864,271675.9405,2778308.332
Aq,865,265570.9394,2776472.951
Aq,866,267435.3804,2771887.2
Aq,867,268952.8499,2774441.187
Aq,868,271314.3527,2777497.468
Aq,869,264555.2088,2773166.578
Aq,870,265319.6389,2776277.528
Aq,871,265850.8872,2773091.644
Aq,872,268292.4561,2773871.549
Aq,873,268989.602,2773246.75
Aq,874,268916.4443,2771063.914
Aq,875,265250.4615,2772035.156
Aq,876,265403.1999,2776121.996
Aq,877,265047.7139,2778546.476
Aq,878,268649.3104,2771208.998
Aq,879,265052.969,2774654.955
Aq,880,265086.6768,2774600.05
Aq,881,267263.9041,2773935.355
Aq,882,266593.7147,2771898.609
Aq,883,265447.4932,2774892.722
Aq,884,267790.7427,2770590.944
Aq,885,265954.9828,2772290.654
Aq,886,262781.2234,2773328.579
Aq,887,267926.4501,2771776.96
Aq,888,268984.1106,2771648.682
Aq,889,265240.5111,2777136.865
Aq,890,268212.6,2773749.466
Aq,891,271042.2486,2779171
Aq,892,271617.0554,2778331.725
Aq,893,267736.8776,2772133.385
Aq,894,263972.7822,2774802.765
Aq,895,268047.4769,2771193.635
Aq,896,267122.9569,2773438.289
Aq,897,265061.5866,2776405.419
Aq,898,268130.2376,2771123.111
Aq,899,268505.2148,2773112.499
Aq,900,268449.3873,2770865.954
Aq,901,263270.3046,2777009.689
Aq,902,269372.2422,2770915.435
Aq,903,264528.2788,2777313.19
Aq,904,267233.7042,2773474.446
Aq,905,271101.2988,2778333.836
Aq,906,267466.6562,2770693.69
Aq,907,269424.3344,2770898.491
Aq,908,265352.6861,2776139.776
Aq,909,268727.3366,2770995.25
Aq,910,271027.2457,2779057.114
Aq,911,271299.3776,2777476.795
Aq,912,269098.529,2773084.688
Aq,913,269293.458,2771039.36
Aq,914,265015.2542,2777736.408
Aq,915,265490.2602,2776348.571
Aq,916,262747.7652,2775742.896
Aq,917,263326.4842,2776653.596
Aq,918,265870.4857,2772887.332
Aq,919,264332.7097,2773839.848
Aq,920,269356.9772,2771653.156
Aq,921,271089.7281,2778286.684
Aq,922,263241.4877,2774065.478
Aq,923,262391.6355,2776472.231
Aq,924,263221.7479,2776386.754
Aq,925,262737.7174,2776448.232
Aq,926,271008.8682,2779062.919
Aq,927,266864.4181,2773316.517
Aq,928,267678.5094,2772821.757
Aq,929,265447.2178,2773354.553
Aq,930,267330.1711,2770414.046
Aq,931,269273.0959,2771429.678
Aq,932,267444.5277,2773011.328
Aq,933,268552.7398,2772963.1
Aq,934,267438.1746,2773045.255
Aq,935,268304.4157,2771764.197
Aq,936,271210.1842,2778170.732
Aq,937,263283.6529,2776537.237
Aq,938,262727.3594,2775765.023
Aq,939,263791.8814,2773517.555
Aq,940,266051.8178,2772413.069
Aq,941,269792.7987,2776389.536
Aq,942,269199.3311,2775808.8
Aq,943,264678.773,2774257.258
Aq,944,267473.2551,2771533.354
Aq,945,263407.9125,2773181.99
Aq,946,270923.2228,2779096.911
Aq,947,267735.7501,2771524.023
Aq,948,269221.8553,2775047.277
Aq,949,268419.6869,2770749.781
Aq,950,262714.643,2775653.848
Aq,951,270636.2849,2778423.463
Aq,952,267797.1667,2772507.965
Aq,953,267135.4611,2773403.833
Aq,954,267323.8994,2770814.489
Aq,955,267412.7708,2771961.565
Aq,956,268573.216,2772172.441
Aq,957,271863.1681,2778960.64
Aq,958,268077.3847,2771412.529
Aq,959,265476.4674,2775054.982
Aq,960,268529.0328,2770929.493
Aq,961,271301.1253,2778588.979
Aq,962,267834.7242,2771863.491
Aq,963,269287.6372,2775248.655
Aq,964,268098.2169,2773408.567
Aq,965,264502.4241,2772384.131
Aq,966,268004.9432,2771455.611
Aq,967,269368.7153,2771618.505
Aq,968,263396.7029,2774755.257
Aq,969,262869.8087,2773772.413
Aq,970,271027.6606,2778166.615
Aq,971,265555.0172,2776576.798
Aq,972,268047.666,2771431.423
Aq,973,268586.0704,2770977.141
Aq,974,267233.7042,2773474.446
Aq,975,265001.7455,2774676.552
Aq,976,267789.5107,2773008.41
Aq,977,269310.4389,2775185.492
Aq,978,268143.0452,2771423.673
Aq,979,268973.0058,2774585.422
